"ItemID","POID","MaterialID","Quantity","UnitPrice"
4917,2848,"05831819",469,100.00
4918,3579,"15492573",472,100.00
4919,2361,"35575298",214,100.00
4920,2362,"36913810",187,100.00
4921,1511,"62043515",128,3400.00
4922,4280,"39392920",154,200.00
4923,2006,"16090908",180,100.00
4924,913,"25487660",240,2900.00
4925,1341,"04265799",456,2400.00
4926,4890,"32614537",140,10000.00
4927,387,"13756669",161,400.00
4928,4007,"82097999",157,100.00
4929,717,"61662963",269,2100.00
4930,3355,"61367643",294,100.00
4931,2198,"30728046",357,100.00
4932,4528,"06789850",308,12700.00
4933,78,"21472420",211,200.00
4934,3192,"81756179",224,200.00
4935,4613,"07634247",132,1500.00
4936,3925,"74752529",425,800.00
4937,4362,"71016525",334,3000.00
4938,4098,"57503414",417,1100.00
4939,4805,"87705310",115,25000.00
4940,2007,"75345555",123,5000.00
4941,4008,"67005685",388,400.00
4942,1084,"77701200",325,2000.00
4943,2199,"85899313",369,1600.00
4944,1590,"78979095",385,500.00
4945,2615,"99645480",345,100.00
4946,2849,"94713081",424,3000.00
4947,388,"11003626",318,400.00
4948,807,"12575562",325,400.00
4949,4009,"67005685",47,400.00
4950,1512,"72160068",165,100.00
4951,557,"70166708",294,100.00
4952,1170,"50185867",215,400.00
4953,3428,"08593410",124,2700.00
4954,305,"95690391",222,1000.00
4955,306,"61367643",253,100.00
4956,1426,"81734598",47,3500.00
4957,2278,"81756179",279,300.00
4958,1085,"44349361",155,500.00
4959,808,"34999379",265,200.00
4960,1342,"15015458",277,400.00
4961,1513,"53551839",187,100.00
4962,4891,"08181586",302,900.00
4963,480,"80388981",439,600.00
4964,2926,"30742311",119,500.00
4965,2450,"68139880",30,3200.00
4966,999,"48181396",422,100.00
4967,1670,"22969840",117,200.00
4968,3745,"53606628",346,5100.00
4969,1427,"18740864",407,200.00
4970,3026,"28538251",72,100.00
4971,1343,"65181648",175,2200.00
4972,2616,"42169044",468,100.00
4973,307,"57854710",136,1500.00
4974,3193,"88550256",392,2700.00
4975,636,"12388090",128,200.00
4976,3652,"50992979",23,1000.00
4977,914,"96356822",103,100.00
4978,718,"03999315",267,500.00
4979,4529,"77490893",160,100.00
4980,1938,"89889098",285,100.00
4981,809,"14716857",217,7500.00
4982,719,"22969840",393,200.00
4983,4363,"03999315",370,500.00
4984,4202,"40264926",67,4800.00
4985,637,"58812137",168,100.00
4986,231,"61510041",40,100.00
4987,915,"60211891",191,4900.00
4988,1344,"33273328",263,100.00
4989,308,"29587039",247,400.00
4990,2200,"63481353",169,35000.00
4991,309,"38250360",156,100.00
4992,1939,"26687537",26,1900.00
4993,2526,"05334035",175,200.00
4994,4364,"61662963",151,1900.00
4995,310,"54193837",162,2800.00
4996,4365,"94713081",31,3000.00
4997,2363,"70166708",188,100.00
4998,79,"06729990",349,7000.00
4999,3429,"33273328",497,100.00
5000,3653,"96423126",491,1100.00
8192,8192,"32329237",1,3500.00
8193,8192,"35650176",1,200.00
8194,8193,"32329237",1,3500.00
8195,8193,"09196777",1,500.00
8196,8194,"35650176",1,200.00
8197,8194,"29345092",1,300.00
8198,8195,"32329237",1,3500.00
8202,8199,"32329237",1,3500.00
8203,8200,"72909480",1,400.00
8204,8200,"37816686",1,100.00
8205,8201,"00475894",1,100.00
